1387658753838, 0,30,51,1652849,882353,66673,397544,97229,62670,50856,13259
1387658754830, 0,11,50,454079,291854,59361,12116,15264,11570,10136,3240
1387658755821, 0,8,48,206784,11987,4783,8844,3955,3792,1366,928
1387658756828, 0,11,56,972977,595806,192689,94868,10270,54383,45662,8275
1387658757803, 0,27,54,61780,36513,4146,16541,9735,7929,2945,851
1387658758810, 0,50,69,16869,17132,16219,9124,5681,5781,11024,2350
1387658759817, 0,53,69,1114477,367687,231844,385031,300235,183152,60293,106681
1387658760808, 0,64,60,994499,286767,23940,34441,28392,48776,36250,6913
1387658761805, 26,64,60,303896,38121,21945,18565,6292,4091,3246,2070
1387658762792, 0,64,47,424939,109507,9731,5899,29353,18621,19261,2863
1387658763783, 26,64,47,643855,50880,56922,63475,51911,27009,8834,3718
1387658764790, 51,64,47,1399616,438440,240441,90613,243257,185901,116504,93728
1387658765785, 51,64,47,491346,107187,45285,145728,161948,121088,81344,28562
1387658766745, 25,64,47,50,4,1,1,1,0,0,0
1387658767764, 0,64,41,253505,50449,31951,21281,15853,14035,14415,12720
1387658768775, 51,64,41,1500093,125156,45222,54750,47853,81918,41359,41124
1387658769762, 51,64,41,2138020,235009,191851,71500,204399,66348,163287,81569
1387658770753, 0,53,21,129601,96377,10210,7523,31117,9252,6027,4518
1387658771760, 0,53,43,1475238,131014,80827,136974,35493,44177,12237,10417
1387658772755, 0,47,51,451891,81394,10328,14971,8919,10624,9161,2280
1387658773743, 51,47,51,96680,99842,30818,11568,59515,23496,21234,18818
1387658774734, 51,47,51,678526,25457,7434,5043,2040,1394,508,272
1387658775745, 51,47,51,2960522,1194982,671250,872904,816671,864549,268653,91306
1387658776720, 0,27,44,1062426,28065,5902,6805,6027,1692,473,232
1387658777723, 0,35,56,236233,699366,117589,225886,101856,125209,90936,40826
1387658778716, 0,27,40,207093,86198,6852,15905,14122,8424,6569,3566
1387658779723, 51,27,40,808307,426763,136456,113395,303396,103266,58149,56967
1387658780714, 51,27,40,437612,160925,111727,124937,40417,77197,50463,12549
1387658781721, 26,27,40,1488758,330973,251988,742497,1299949,507329,108748,165087
1387658782696, 26,27,40,777726,54620,6380,17611,10859,16831,11056,15558
1387658783704, 0,23,41,859070,256440,45026,54851,45647,26617,10569,6063
1387658784695, 0,17,44,373116,415149,114346,120162,47763,7163,14923,6328
1387658785686, 0,11,54,1317180,232740,76172,183816,22555,26041,19039,13853
1387658786693, 0,13,66,2857824,126637,77286,22033,44747,12804,24269,14253
1387658787684, 0,7,60,765472,1471680,222095,31635,120894,40563,27951,25580
1387658788675, 0,47,63,199149,33800,52982,5740,16608,34017,7449,1951
1387658789666, 0,48,69,192767,20252,39935,11661,6010,4050,2855,1124
1387658790658, 0,44,56,381257,62800,6629,6675,7502,3398,3002,1205
1387658791665, 0,54,70,1802873,60977,34415,11790,14407,5676,2897,1437
1387658792656, 0,35,69,846078,177899,26929,109353,18098,21159,17418,2846
1387658793651, 0,24,50,83828,10598,1945,1253,936,348,566,322
1387658794638, 0,30,60,321395,26911,5916,8530,2464,3422,730,989
1387658795629, 0,35,63,66453,10425,6012,5078,1567,1534,1414,578
1387658796637, 0,44,67,345670,16609,18436,8704,4972,6721,2020,1997
1387658797645, 0,63,78,704194,198507,109010,90747,24204,51129,16494,5748
1387658798636, 0,66,90,668808,49525,20670,75616,12052,15939,6173,2960
1387658799627, 26,66,90,526018,655980,139886,135468,110661,69750,38413,28368
1387658800634, 26,66,90,1477582,139599,33411,144036,52710,107459,6870,7218
1387658801609, 0,63,81,62797,8944,2662,1952,4109,667,1086,118
1387658802616, 0,48,75,213141,260542,111963,60860,31714,16416,3514,2304
1387658803607, 0,44,66,632974,53073,9602,16194,5305,7417,5602,1528
1387658804598, 0,48,53,2374037,315619,106415,57511,93017,76538,9240,8826
1387658805606, 0,50,53,1488552,78601,19867,12963,18093,5788,3325,1321
1387658806597, 0,61,37,492162,788188,41466,88284,172845,125456,28980,10441
1387658807608, 51,61,37,541714,1136171,1108452,469935,316749,687256,410172,88873
1387658808595, 51,61,37,1534695,270655,213874,58912,103636,124750,42173,15239
1387658809586, 0,66,37,797532,140960,38210,33150,33766,30624,8603,1757
1387658810577, 51,66,37,617535,209957,62571,24559,68352,47531,11392,6754
1387658811573, 0,64,37,1214611,78146,31535,9320,20045,14733,1459,2211
1387658812576, 0,80,41,986563,132102,136780,89484,193872,80775,14398,35778
1387658813568, 26,80,41,491155,253115,54034,23280,26952,43225,4480,2953
1387658814559, 51,80,41,2067274,478551,130952,117185,144442,94990,22457,41239
1387658815566, 51,80,41,797090,155761,54047,29865,100092,41821,48266,42340
1387658816557, 26,80,41,760563,136317,16256,32668,29260,21143,17554,32053
1387658817549, 26,80,41,1257555,155007,214466,196604,222440,226232,38862,3452
1387658818524, 0,74,44,74736,11445,802,1473,1951,957,326,287
1387658819531, 0,56,44,799417,172587,18219,57072,45631,8479,7023,3700
1387658820538, 0,50,47,550030,142602,20476,59843,21737,14948,4080,4562
1387658821529, 0,37,63,1675998,18773,128457,16205,7457,10302,3144,2860
1387658822524, 0,37,80,474020,55339,53724,42747,25605,10902,3267,2030
1387658823511, 0,34,77,643424,263027,62848,20992,11893,8098,4973,3226
1387658824519, 0,37,64,1955607,88174,13852,10656,20567,9629,3781,2042
1387658825514, 0,23,47,739605,162451,67281,31770,12880,5218,4127,1009
1387658826517, 51,23,47,185066,532311,459258,146442,51856,37168,10012,7974
1387658827492, 25,23,47,797814,51695,15641,9847,3296,1750,677,428
1387658828467, 25,23,47,19,4,0,1,0,0,0,0
1387658829494, 25,23,47,1875396,190817,151585,182091,122660,28902,8919,12963
1387658830482, 0,14,38,356110,85793,17086,21522,7028,4598,5817,1329
1387658831474, 51,14,38,175314,5113,4011,12093,5663,3967,2819,1522
1387658832485, 51,14,38,810728,122485,29635,28655,34244,44937,29079,10129
1387658833472, 0,14,37,163692,176615,36675,14765,23281,5361,4309,4421
1387658834463, 0,14,40,971171,48042,4956,13930,11603,5885,799,2916
1387658835454, 0,17,26,721770,115129,8920,8837,4651,4064,2348,1521
1387658836462, 0,29,23,263776,53116,12497,10496,20369,7564,3436,3827
1387658837453, 0,35,44,628398,20718,56835,17419,12333,3590,4035,3285
1387658838460, 0,35,37,426271,218064,9344,24106,18420,22322,21860,18004
1387658839435, 0,37,57,136203,30146,5443,43128,4396,2510,4184,8930
1387658840442, 0,38,66,279095,21967,3535,17045,3033,4230,3262,3146
1387658841434, 0,40,43,1460227,183240,28118,13213,9681,10933,11238,2104
1387658842445, 0,34,51,783222,532959,100572,103550,26976,36676,13323,6319
1387658843432, 0,23,34,675483,223865,31872,6197,14886,3441,3455,2184
1387658844423, 0,16,23,1649436,491472,26973,119435,23246,31488,16903,13272
1387658845430, 0,20,26,1451906,539454,101337,83608,19035,50283,28806,14392
1387658846425, 51,20,26,670006,824009,434140,472991,362301,531664,280839,172829
1387658847413, 51,20,26,1027312,81921,53928,31173,35784,58395,45807,17791
1387658848404, 80,20,26,154303,17421,696,30328,8785,89872,40847,17846
1387658849416, 80,20,26,1487793,186910,107642,6986,74920,295291,117616,78411
1387658850403, 80,20,26,543317,304134,11277,85652,92102,186094,205177,77409
1387658851394, 80,20,26,1080315,139149,118612,34259,100725,204290,256295,58296
1387658852406, 200,0,0,454063,338528,217024,131106,455973,150994,132714,42777
1387658853381, 200,0,0,171345,24047,17933,7585,5063,14333,9382,7697
1387658854384, 200,0,0,75318,53299,22024,14142,17845,22982,8003,7125
1387658855375, 200,0,0,1052405,238654,78717,223435,282103,365210,102961,53611
1387658856366, 200,0,0,551638,71614,24737,54732,31026,75875,31699,24318
1387658857361, 200,0,0,90874,11538,3677,3291,1183,6997,882,929
1387658858365, 200,0,0,81462,134022,10703,10631,1516,22851,1944,516
1387658859356, 200,0,0,216715,25846,4345,9290,1033,6353,577,491
1387658860351, 200,0,0,320523,59152,8101,39698,18057,39762,2193,1963
1387658861342, 200,0,0,35704,10800,876,4539,1782,15421,1539,969
1387658862329, 200,0,0,36495,10903,1318,3020,502,1935,2243,224
1387658863337, 200,0,0,168173,13528,6056,2576,2618,3930,787,746
1387658864328, 200,0,0,1067372,31063,11354,26364,6553,24610,4656,1811
